id,smiles,exactmass,rotatablebondcount,logp,formalcharge,acceptorcount,donorcount,polarsurfacearea,error
CHEMBL1079739,COc1ccc(-c2nc(COc3ccc(OCC(=O)O)c(C)c3)sc2/C=C/c2ccccc2)cc1,487.145344,10,6.33992,0,6,1,77.88,
CID_44628048,CC1=C(C=CC(=C1)OCC2=NC(=C(S2)C=CC3=CC=CC=C3)C4=CC=C(C=C4)OC)OCC(=O)O,487.145344,10,6.33992,0,6,1,77.88,
CHEMBL1079965,CC1=C(C=CC(=C1)OCC2=NC(=C(S2)C3=CC=C(C=C3)OC(F)(F)F)C4=CC5=C(C=C4)OCCO5)OCC(=O)O,573.106908,9,6.49772,0,8,1,96.34,
CHEMBL381889,CC(C)(C)C1=CC=C(C=C1)N2C3=C(C=CC(=C3)OC(F)(F)F)C(=C2C(=O)O)OC4=CC=C(C=C4)Cl,503.11112,5,7.9705,0,4,1,60.69,
CHEMBL3398452,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H]2CN(c3nccc(C(F)(F)F)n3)C[C@H]2C(=O)O)cc1,552.19844,9,5.46002,0,7,1,101.58,
CHEMBL3398450,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H]2CN(c3nccc(C(F)(F)F)n3)C[C@H]2C(=O)O)cc1,552.19844,9,5.46002,0,7,1,101.58,
CHEMBL1778829,CCCC1=C(N=C(O1)C2=CC=CC=C2)CCC3=NOC4=C3C=CC(=C4)OC(C)(C)C(=O)O,434.184172,9,5.4625,0,6,1,98.59,
CHEMBL3984358,COC1=C(C=C(C=C1)CCOC(=O)CC2=CC=C(C=C2)SCC3=CC=CC=C3C(=O)O)OC,466.14501,11,5.0227,0,6,1,82.06,
CHEMBL234168,C1=CC(=CC=C1C2=CC(=NO2)COC3=CC4=C(C=C3)C(=CO4)CC(=O)O)C(F)(F)F,417.082407,6,5.3127,0,5,1,85.7,
CHEMBL1087581,COC(=O)N(CC(=O)O)Cc1cccc(OCc2coc(-c3ccccc3)n2)c1,396.132136,8,3.5736,0,6,1,102.1,
CID_118719400,CCCCCCCCCCCCCCCCCC(=O)OC1CCC2(C3CCC4(C(C3=CC(C2(C1)O)O)CCC4C(C)C=CC(C)C(C)C)C)C,696.605661,21,12.3088,0,4,2,66.76,
CHEMBL1080368,CC1=C(C=CC(=C1)OCC2=NC(=C(O2)C3=CC=C(C=C3)OC(F)(F)F)C4=CC=C(C=C4)OC(C)C)OCC(=O)O,557.166137,11,7.04522,0,7,1,100.25,
CHEMBL4165832,CC1=CC=C(C=C1)OC2=NC3=C(C=C2)N=C(N3C)COC4=CC=CC(=C4)C(=O)O,389.137556,6,4.34622,0,6,1,86.47,
CHEMBL426371,CCC(CC1=CC(=C(C=C1)OCC2=CC=CC=C2)CNC(=O)C3=CC=C(C=C3)C(F)(F)F)C(=O)O,485.181393,10,5.8677,0,3,2,75.63,
CHEMBL1946954,COc1ccc2c(-n3c(=O)n(Cc4cccc(O[C@H](C)C(=O)O)c4)c4cc(C(F)(F)F)ccc43)noc2c1,527.13042,7,4.861,0,8,1,108.72,
CID_56926098,CC(C(=O)O)OC1=CC=CC(=C1)CN2C3=C(C=CC(=C3)C(F)(F)F)N(C2=O)C4=NOC5=C4C=CC(=C5)OC,527.13042,7,4.861,0,8,1,108.72,
CHEMBL519854,CCCCCCC[C@H]1C(=O)C=C(I)[C@H]1OCCCCCC(=O)O,436.111057,13,4.8949,0,3,1,63.6,
CHEMBL3759448,CC(C)N1C2=CC=CC=C2N=C1COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4,395.130363,6,4.0903,0,6,1,73.22,
CHEMBL4162863,CC1=C(N=CC=C1)OC2=CC3=C(C=C2)N=C(N3C)COC4=CC=CC(=C4)C(=O)O,389.137556,6,4.34622,0,6,1,86.47,
CHEMBL219005,CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=NC=C(C=C3)CC4(CC4)C(=O)O,378.157957,8,4.07382,0,5,1,85.45,
CHEMBL219773,CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC(=C(C=C3)CCC(=O)O)CNS(=O)(=O)CC4=CC=CC=C4,534.182458,13,4.90832,0,6,2,118.73,
CHEMBL5440386,CC#C[C@@H](CC(=O)O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1,332.102414,4,4.954,0,1,1,37.3,
CID_170551874,CC#CC(CC(=O)O)C1=CC=C(C=C1)C2=CC=C(C=C2)C(F)(F)F,332.102414,4,4.954,0,1,1,37.3,
CHEMBL1760412,CCCCN(C1=CC=CC(=C1OC)C2=CC=C(C=C2)Cl)S(=O)(=O)C3=C(C(=C(C=C3)OC(C)C(=O)O)C)C,545.163886,11,6.47974,0,5,1,93.14,
CHEMBL4546437,CCCCC1=NC(=C(C(=O)N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NOC(=O)N4)CC(=O)OCC)C(C)C,530.25292,11,4.8735,0,8,1,120.08,
CHEMBL220508,N#Cc1ccc(OCCCOc2ccc3c(c2)CC[C@H]3CC(=O)O)cc1,351.147058,8,3.91068,0,4,1,79.55,
CID_16110513,C1CC2=C(C1CC(=O)O)C=CC(=C2)OCCCOC3=CC=C(C=C3)C#N,351.147058,8,3.91068,0,4,1,79.55,
CHEMBL96758,CCCC1=C(C=CC(=C1)OC2=CC=C(C=C2)C3=CC=CC=C3)OCCCOC4=CC=CC(=C4)C5C(=O)NC(=O)S5,553.192294,12,7.9704,0,6,1,73.86,
CHEMBL2159605,O=C(CCCCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1)CCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1,654.252371,14,-1.6301,0,15,10,256.29,
CID_71453290,C1=CC(=C(C=C1CCCCC(=O)CCC2=CC(=C(C=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O)OC4C(C(C(C(O4)CO)O)O)O,654.252371,14,-1.6301,0,15,10,256.29,
CHEMBL388540,C1=CC(=CC=C1CC(=O)O)OCC=C(C2=CC=C(C=C2)Br)C3=CC=C(C=C3)Br,499.962269,7,6.3494,0,2,1,46.53,
CID_168284598,CCCCCCC=CCCCCCCCC1=CC(=CC=C1)OC(C)(C)C(=O)OCC,416.329045,17,7.8168,0,3,0,35.53,
CHEMBL5073521,CC1=CC(=CC(=C1OC(C)(C)C(=O)O)C)CN2C(=O)N(C=N2)C3=CC=CC=C3C(F)(F)F,449.156241,6,3.95994,0,6,1,86.35,
CHEMBL4458366,C1=CC(=CC(=C1)F)COC2=CC=C(C=C2)CNC3=CC=CC(=C3)C(=O)O,351.127072,7,4.715,0,3,2,58.56,
CHEMBL1084548,CC(C)(C(=O)O)OC1=CC=C(C=C1)CN(CC2=CC=CO2)CC(=O)NC3=CC=CC=N3,423.179421,10,3.5575,0,6,2,104.9,
CHEMBL1079668,CC1=C(C=CC(=C1)OCC2=NC(=C(S2)C3=CC(=C(C=C3)OC)Cl)C4=CC=C(C=C4)OC)OCC(=O)O,525.101286,10,6.49852,0,7,1,87.11,
CHEMBL241478,Cc1cc(OCC[C@@H](C)Oc2ccc(C(F)(F)F)cc2-c2ccccn2)ccc1CCC(=O)O,473.181393,10,6.32942,0,4,1,68.65,
CID_44439633,CC1=C(C=CC(=C1)OCCC(C)OC2=C(C=C(C=C2)C(F)(F)F)C3=CC=CC=N3)CCC(=O)O,473.181393,10,6.32942,0,4,1,68.65,
CHEMBL4746258,C=CC(c1ccc(O)c(OC)c1)c1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,416.125988,5,4.9033,0,6,3,100.13,
CHEMBL5420532,C1CC1C2=C(C(=NO2)C3=C(C=CC=C3Cl)Cl)COC4=CC=C(C=C4)C5=CC=C(C=C5)CC(=O)O,493.084764,8,7.3989,0,4,1,72.56,
CHEMBL148459,Cc1ccsc1-c1nc(CCOc2ccc(C[C@H](Nc3ccccc3C(=O)c3ccccc3)C(=O)O)cc2)c(C)o1,566.187543,12,6.98024,0,7,2,101.66,
CID_10554988,CC1=C(SC=C1)C2=NC(=C(O2)C)CCOC3=CC=C(C=C3)CC(C(=O)O)NC4=CC=CC=C4C(=O)C5=CC=CC=C5,566.187543,12,6.98024,0,7,2,101.66,
CID_44409933,CC1=C(SC(=N1)C2=CC=C(C=C2)C(F)(F)F)CNC3=CC=C(C=C3)C=CC(=O)O,418.096283,6,5.84722,0,4,2,62.22,
CHEMBL1813195,CCC(CC1=CC=C(C=C1)CCC2=C(C=C(C=C2)N3C(=O)C4=CC=CC=C4C3=O)O)C(=O)O,443.173273,8,4.6313,0,4,2,94.91,
CHEMBL1081206,COC1=CC=C(C=C1)C2=C(SC(=N2)COC3=CC4=C(C=C3)OC(=C4)C(=O)O)C5=CC=C(C=C5)C(F)(F)F,525.085778,7,7.5279,0,6,1,81.79,
CHEMBL241286,CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(C)c2)c(-c2cscn2)c1,439.181729,11,5.93452,0,5,1,68.65,
CID_11751021,CCC1=CC(=C(C=C1)OC(C)CCOC2=CC(=C(C=C2)CCC(=O)O)C)C3=CSC=N3,439.181729,11,5.93452,0,5,1,68.65,
CHEMBL234820,CCO[C@H](Cc1ccc(CCC(OC(=S)NCCc2ccccc2)c2ccccc2)cc1)C(=O)O,491.21303,13,5.5265,0,4,2,67.79,
CHEMBL218795,CCCCCCCCCCCCCCCCNS(=O)(=O)N,320.249749,16,4.2608,0,2,2,72.19,
CHEMBL522238,CC1=C(C=CC(=C1C)SC2=C(C=C(C=C2)COC3=CC=C(C=C3)C(F)(F)F)OCC#N)OCC(=O)O,517.117078,10,6.41822,0,6,1,88.78,
CHEMBL491950,CCCC(C(=O)O)SC1=NC(=CC(=N1)Cl)NC2=CC=CC(=C2C)C,365.096476,7,4.83584,0,5,2,75.11,
CID_168269484,CC(C(=O)O)OC1=C(C=C(C=C1)COC2=CC(=CC(=C2)OC)C=CC3=CC=C(C=C3)OC)F,452.163517,10,5.4442,0,5,1,74.22,
CHEMBL220431,O=C(O)C[C@@H]1CCc2cc(OCCCOc3ccc(-n4cncn4)cc3)ccc21,393.168856,9,3.6197,0,6,1,86.47,
CID_16110428,C1CC2=C(C1CC(=O)O)C=CC(=C2)OCCCOC3=CC=C(C=C3)N4C=NC=N4,393.168856,9,3.6197,0,6,1,86.47,
CHEMBL489172,CCOC(CC1=CC=C(C=C1)OCCN2CCC(=CC2)C3=C(C=C(C=C3)Cl)Cl)C(=O)O,463.131714,10,5.1937,0,4,1,59.0,
CHEMBL253522,CC1=CSC(=N1)C2=CC=C(C=C2)C(=O)NCC3=CC=C(C=C3)OC(C)(C)C(=O)O,410.130028,7,4.29052,0,5,2,88.52,
CHEMBL4288770,C1C(C2=C(O1)C=C(C=C2)OCCOC3=CC=CC=C3)CC(=O)O,314.115424,7,3.0951,0,4,1,64.99,
CHEMBL4281316,C1C(C2=C(O1)C=C(C=C2)OCCCOC3=CC=C(C=C3)C4=CC=CC=C4)CC(=O)O,404.162374,9,5.1522,0,4,1,64.99,
CHEMBL2323021,C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1ccc([C@@](O)(C(N)=O)C(F)(F)F)s1,549.062696,5,3.0406,0,6,2,103.94,
CID_49846481,CC1CN(CCN1S(=O)(=O)C2=CC=C(S2)C(C(=O)N)(C(F)(F)F)O)C3=C(C=C(C=C3)F)C(F)(F)F,549.062696,5,3.0406,0,6,2,103.94,
CHEMBL451681,CCCC1=C(C=CC2=C1C=CC(=C2)C(=O)C3=CC=NC=C3)OCCCN4C=CC5=C4C=CC(=C5)OC(C)(C)C(=O)O,550.246772,12,7.0841,0,6,1,90.65,
CID_102411575,CCCCCCCCCCCCCCCCCC(=O)OC1CCC2(C3CCC4(C(C3=CC=C2C1)CCC4C(C)C=CC(C)C(C)C)C)C,662.600182,21,14.1432,0,2,0,26.3,
CID_172450975,COC1=CC2=C(C=C1)N(C=C2CCC(=O)O)S(=O)(=O)C3=CC=C(C=C3)C4CC4,399.114044,7,3.7815,0,5,1,85.6,
CHEMBL527045,CC1=C(C=CC(=C1C)SC2=C(C=C(C=C2)COC3=CC=C(C=C3)C(F)(F)F)OCCN4CCCC4)OCC(=O)O,575.195329,12,6.99044,0,6,1,68.23,
CHEMBL2112999,CCO[C@H](Cc1ccc(OCC/C=C/c2ccccc2)cc1)C(=O)O,340.167459,10,4.2011,0,3,1,55.76,
CID_71461648,CCOC(CC1=CC=C(C=C1)OCCC=CC2=CC=CC=C2)C(=O)O,340.167459,10,4.2011,0,3,1,55.76,
CHEMBL4162387,CC1=CC(=C(C=C1)OC2=NC3=C(C=C2)N=C(N3C)COC4=CC=CC(=C4)C(=O)O)C,403.153206,6,4.65464,0,6,1,86.47,
CHEMBL496733,CC1=CC(=C(C=C1)NC(=O)C2=CC(=CC=C2)S(=O)(=O)N3C=CC4=C3C=C(C=C4)Cl)C(=O)O,468.05467,5,4.79062,0,5,2,105.47,
CHEMBL146650,Cc1sc(N2CCN(S(C)(=O)=O)CC2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,648.207627,13,4.49342,0,9,2,129.14,
CID_10746810,CC1=C(N=C(S1)N2CCN(CC2)S(=O)(=O)C)CCOC3=CC=C(C=C3)CC(C(=O)O)NC4=CC=CC=C4C(=O)C5=CC=CC=C5,648.207627,13,4.49342,0,9,2,129.14,
CHEMBL208755,CC1=C(C=CC(=C1)OCC2=NC(=C(C=C2)C3=CC=C(C=C3)C(F)(F)F)C4=CC=C(C=C4)C(F)(F)F)OCC(=O)O,561.137477,8,7.80402,0,4,1,68.65,
CHEMBL217118,C1=CC=C(C=C1)CC2=CN=C3C(=C2C4=CC(=CC=C4)NCC5=CC=C(C=C5)CC(=O)O)C=CC=C3C(F)(F)F,526.186813,8,7.7506,0,3,2,62.22,
CHEMBL1080187,CC1=C(C=CC(=C1)SC2=NC(=C(S2)C3=CC=C(C=C3)OC)C4=CC=C(C=C4)OC)OCC(=O)O,493.101765,9,6.41732,0,7,1,77.88,
CHEMBL4165852,CCOC1=CC(=CC=C1)OC2=CC3=C(C=C2)N=C(N3C)COC4=CC=CC(=C4)C(=O)O,418.152872,8,5.0415,0,6,1,82.81,
CHEMBL1081950,CC1=C(C=CC(=C1)OCCSC2=NC(=C(S2)C3=CC=C(C=C3)OC)C4=CC=C(C=C4)OC)OCC(=O)O,537.12798,12,6.43722,0,8,1,87.11,
CHEMBL1075725,CC1=C(C=CC(=C1)OCC2=NC(=C(O2)C3=CC=C(C=C3)OC(F)(F)F)C4=CC=C(C=C4)C(=O)N5CCCCC5)OCC(=O)O,610.192686,10,6.88412,0,7,1,111.33,
CHEMBL3976126,C1=CC=C(C(=C1)CSC2=CC=CC(=C2)CC(=O)OCC3=CC=C(C=C3)N4C=CC=N4)C(=O)O,458.130028,9,5.1487,0,6,1,81.42,
CHEMBL232399,C1CC2=C(C=CC(=C2C1)SCC3=CC=C(C=C3)OCC4=CC=C(C=C4)F)OCC(=O)O,438.130108,9,5.6491,0,4,1,55.76,
CHEMBL380232,CCC1=C(C(=NO1)C2=C(C=C(C=C2)CC(=O)O)Cl)C(=O)NCCOC3=C(C=C(C=C3)Cl)Cl,496.035955,9,5.3001,0,5,2,101.66,
CHEMBL1090557,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H](C(=O)O)N2CCN(c3ccccc3)CC2)cc1Br,589.157619,10,5.85192,0,6,1,79.04,
CID_11512673,CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=C(C=C(C=C3)CC(C(=O)O)N4CCN(CC4)C5=CC=CC=C5)Br,589.157619,10,5.85192,0,6,1,79.04,
CHEMBL2031858,CC(C)=CCC/C(C)=C/Cc1c(O)cc(/C=C/c2cccc(C(F)(F)F)c2)cc1O,416.196315,7,7.5222,0,2,2,40.46,
CID_66561969,CC(=CCCC(=CCC1=C(C=C(C=C1O)C=CC2=CC(=CC=C2)C(F)(F)F)O)C)C,416.196315,7,7.5222,0,2,2,40.46,
CHEMBL5084631,CC1=CC(=CC(=C1OC(C)(C)C(=O)O)C)N2C(=O)N(C=N2)C3=CC=C(C=C3)C(F)(F)F,435.140591,5,3.90084,0,6,1,86.35,
CHEMBL486357,C1=CC=C(C(=C1)CC(C(=O)O)OC2=CC=C(C=C2)Cl)Cl,310.01635,5,4.0681,0,2,1,46.53,
CHEMBL4579518,CCC1=CC(=C2C(=NN(C2=N1)C3=CC=C(C=C3)I)C(C)C)C(=O)O,435.044375,4,4.4091,0,4,1,68.01,
CHEMBL1079821,CC1=C(C=CC(=C1)OCC2=NC(=C(S2)C3=CC=C(C=C3)OC(F)(F)F)C4=CN=CN=C4)OCC(=O)O,517.091926,9,5.51652,0,8,1,103.66,
CHEMBL385106,CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CN=C(C=C3)CC(C(=O)O)OC,382.152872,9,3.30862,0,6,1,94.68,
CID_45271445,CC1(CCN(C2=C1C=C(C=C2)C(=NOC)C3=CC=CC=C3)CCOC4=CC=C(C=C4)CC(C(=O)O)NC5=CC=CC=C5C(=O)C6=CC=CC=C6)C,681.320271,14,7.9909,0,7,2,100.46,
CHEMBL555484,CO/N=C(\c1ccccc1)c1ccc2c(c1)C(C)(C)CCN2CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,681.320271,14,7.9909,0,7,2,100.46,
CHEMBL2031955,CC(C)=CCC/C(C)=C/Cc1c(O)cc(/C=C/c2ccc(O)cc2)cc1O,364.203845,7,6.209,0,3,3,60.69,
CID_14163455,CC(=CCCC(=CCC1=C(C=C(C=C1O)C=CC2=CC=C(C=C2)O)O)C)C,364.203845,7,6.209,0,3,3,60.69,
CHEMBL358325,Cc1sc(N2CCN(C)CC2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,584.245727,12,5.16362,0,8,2,95.0,
CID_10460941,CC1=C(N=C(S1)N2CCN(CC2)C)CCOC3=CC=C(C=C3)CC(C(=O)O)NC4=CC=CC=C4C(=O)C5=CC=CC=C5,584.245727,12,5.16362,0,8,2,95.0,
CHEMBL4798903,CCOC1=CC(=CC2=C1N=C(N2C)COC3=CC=CC(=C3)C(=O)O)OC4=C(C=C(C=N4)C)C,447.179421,8,5.05334,0,7,1,95.7,
CHEMBL401829,COC1=CC=C(C=C1)OC(=O)N(CC2=CC=C(C=C2)OCCC(=O)NC(=O)C3=CC=CC=C3)CC(=O)O,506.168916,11,3.5063,0,7,2,131.47,
CHEMBL4202476,CC1=C(OC(=N1)C2=CC=CC=C2OC)COC3=CC=CC(=C3)C(=O)OC,353.126323,6,4.02422,0,6,0,70.79,
CHEMBL1760421,CCCCN(C1=CC=CC(=C1C)C2=CC(=CC=C2)Cl)S(=O)(=O)C3=C(C(=C(C=C3)OC(C)C(=O)O)C)C,529.168972,10,6.77956,0,4,1,83.91,
CHEMBL118483,CCC(CC1=CC(=C(C=C1)OC)C(=O)NCC2=CC=C(C=C2)OCCC3=CC=CC=C3)C(=O)O,461.220223,12,4.9,0,4,2,84.86,
CID_171713891,CCOC(=O)CCC(=CCCC1=NC2=C(C=C1)C=C(C=C2)OCC3=CC=CC=C3)C,403.214744,10,6.036,0,4,0,48.42,
CHEMBL196227,CCCCCOC1=C(C=CC=N1)C(CCCCCCC(=O)OC)O,337.225308,13,4.1976,0,5,1,68.65,
CHEMBL256013,Cc1oc(-c2ccccc2)nc1Cc1ccc(C[C@H]2CO[C@@](C)(C(=O)O)OC2)cc1,407.173273,6,4.24712,0,5,1,81.79,
CID_21866801,CC1=C(N=C(O1)C2=CC=CC=C2)CC3=CC=C(C=C3)CC4COC(OC4)(C)C(=O)O,407.173273,6,4.24712,0,5,1,81.79,
CHEMBL88917,CC1=C(C(=CC=C1)NC2=NC(=NC=C2)SCC(=O)O)C,289.088498,5,3.01374,0,5,2,75.11,
CHEMBL1934475,CC1=C(SC(=N1)C2=CC=C(C=C2)Cl)C(=O)NC3CCCN(C3)C4=CC=C(C=C4)C(=O)O,455.10704,5,4.86892,0,5,2,82.53,
CHEMBL196428,CC(C)(C)C1=CC=C(C=C1)N2C3=CC=CC=C3C(=C2C(=O)O)OC4=CC=C(C=C4)OC(F)(F)F,469.150093,5,7.3171,0,4,1,60.69,
CHEMBL377695,CC1=C(C=CC(=C1)OCC2=CC(=CC(=C2)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)OCC(=O)O,492.089515,8,7.67822,0,3,1,55.76,
CHEMBL502521,C[C@H](O)C#CCOc1cc(COc2ccc(C(F)(F)F)cc2)ccc1Sc1ccc(OCC(=O)O)c2c1CCCC2,586.163694,10,6.5408,0,6,2,85.22,
CID_44143331,CC(C#CCOC1=C(C=CC(=C1)COC2=CC=C(C=C2)C(F)(F)F)SC3=C4CCCCC4=C(C=C3)OCC(=O)O)O,586.163694,10,6.5408,0,6,2,85.22,
CHEMBL4167180,CN1C2=CC(=NC=C2N=C1COC3=CC=CC(=C3)C(=O)O)OC4=CC(=C(C=C4)Cl)F,427.073512,6,4.8303,0,6,1,86.47,
CHEMBL3597400,CC1=CC=C(C=C1)COC2=CC=CC(=C2)OCCCOC3=CC4=C(C=C3)NC=C4CC(=O)O,445.188923,11,5.53032,0,4,2,80.78,
CHEMBL246802,COc1ccc(-c2nc(C)c(CCOc3ccc4c(c3)CC[C@H]4CC(=O)O)n2C)cc1,420.204907,8,4.53012,0,5,1,73.58,
CID_44442467,CC1=C(N(C(=N1)C2=CC=C(C=C2)OC)C)CCOC3=CC4=C(C=C3)C(CC4)CC(=O)O,420.204907,8,4.53012,0,5,1,73.58,
CHEMBL198493,CC(C)(C)C1=CC=C(C=C1)N2C(=C(C3=C2N=C(C=C3)Cl)OC4=CC=CC(=C4)OC)C(=O)O,450.134635,5,6.4755,0,5,1,73.58,
CHEMBL196139,CCCCCOc1ncccc1C(O)C/C=C/CCCC(=O)OC,335.209658,12,3.9736,0,5,1,68.65,
CID_44404248,CCCCCOC1=C(C=CC=N1)C(CC=CCCCC(=O)OC)O,335.209658,12,3.9736,0,5,1,68.65,
CHEMBL5187164,CCC1=CC=C(C=C1)C2=NC3=C(O2)C=CC(=C3)NC(=O)C4=C(C=CC(=C4)[N+](=O)[O-])Br,465.032418,5,5.9802,0,5,1,98.27,
CHEMBL2037583,CC1=C(C=CC(=C1)SC(CCCCCCCCCCC2=CC=CC=C2)C3=C(N=C(S3)C4=CC=C(C=C4)C(F)(F)F)C)OCC(=O)O,669.255821,18,11.49614,0,5,1,59.42,
CHEMBL3758885,C=CCN1C2=CC=CC=C2N=C1COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4,393.114712,7,3.6954,0,6,1,73.22,
CHEMBL234689,Cc1cc(OC/C=C\C(C#Cc2ccccn2)c2ccc(Br)cc2)ccc1OCC(=O)O,491.07322,8,5.38642,0,4,1,68.65,
CID_44432841,CC1=C(C=CC(=C1)OCC=CC(C#CC2=CC=CC=N2)C3=CC=C(C=C3)Br)OCC(=O)O,491.07322,8,5.38642,0,4,1,68.65,
CHEMBL434935,CCCc1cc(C(=O)CC)cc(CCC)c1O[C@@H](C(=O)O)c1ccc(C(C)C)cc1,410.24571,11,6.5124,0,3,1,63.6,
CHEMBL4648827,CC(C)(C(=O)NC1=CC=CC=C1)OC2=CC=C(C=C2)CCOC3=CC=C(C=C3)NC(=O)C4=CC=CC=C4,494.220557,10,6.3565,0,4,2,76.66,
CHEMBL426105,CC(C)(C)C1=CC=C(C=C1)N2C(=C(C3=C2N=CC=C3)OC4=CC=C(C=C4)C5=CC(=CN5)C(F)(F)F)C(=O)O,519.176976,5,7.8274,0,4,2,80.14,
CID_10723133,CC1=C(N=C(S1)N2CCN(CC2)C(=O)OC(C)(C)C)CCOC3=CC=C(C=C3)CC(C(=O)O)NC4=CC=CC=C4C(=O)C5=CC=CC=C5,670.282506,12,6.46892,0,9,2,121.3,
CHEMBL146301,Cc1sc(N2CCN(C(=O)OC(C)(C)C)CC2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,670.282506,12,6.46892,0,9,2,121.3,
CHEMBL234662,COC1=CC=C(C=C1)COC2=CC=C(C=C2)CSC3=C4CCCC4=C(C=C3)OCC(=O)O,450.150095,10,5.5186,0,5,1,64.99,
CHEMBL1075682,CC1=C(C=CC(=C1)OCC2=NC(=C(S2)C3=CC=C(C=C3)OC(F)(F)F)C4=CC=C(C=C4)OC5CCCC5)OCC(=O)O,599.158943,11,8.04792,0,7,1,87.11,
CHEMBL4575123,C1CCC2=C(C1)C=CC=C2NC3=CC(=NC(=N3)SCC(=O)O)Cl,349.065175,5,3.9291,0,5,2,75.11,
CHEMBL474158,CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)CC4=CN(C=C4C(=O)O)C,416.173607,8,4.89902,0,5,1,77.49,
CHEMBL4174856,CN1CC[C@@H](N2C(=O)S/C(=C\c3ccc4c(cnn4Cc4ccc(Cl)cc4C(F)(F)F)c3)C2=O)[C@H](F)C1,552.100987,4,5.8353,0,6,0,58.44,
CID_54597874,CN1CCC(C(C1)F)N2C(=O)C(=CC3=CC4=C(C=C3)N(N=C4)CC5=C(C=C(C=C5)Cl)C(F)(F)F)SC2=O,552.100987,4,5.8353,0,6,0,58.44,
CHEMBL4165766,CC1=CN=C(C=C1)OC2=CC3=C(C=C2)N=C(N3C)COC4=CC=CC(=C4)C(=O)O,389.137556,6,4.34622,0,6,1,86.47,
CHEMBL3758197,CC(C)CN1C2=CC=CC=C2N=C1COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4,409.146013,7,4.1654,0,6,1,73.22,
CHEMBL4533202,CC1=C(C=CC(=C1C)Br)NC2=CC(=NC(=N2)SCC(=O)O)Cl,400.960037,5,4.42964,0,5,2,75.11,
CID_64928,CC(C(=O)O)OC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl,292.050237,5,3.9842,0,3,1,55.76,
CHEMBL4161810,CC1=NC(=CC=C1)OC2=CC3=C(C=C2)N=C(N3C)COC4=CC=CC(=C4)C(=O)O,389.137556,6,4.34622,0,6,1,86.47,
CHEMBL3398437,CCOC(=O)N1C[C@H](Cc2cccc(OCCc3nc(-c4ccccc4)oc3C)c2)[C@H](C(=O)O)C1,478.210387,9,4.60312,0,6,1,102.1,
CHEMBL522619,C1CN(CC2=CC=CC=C21)S(=O)(=O)C3=CC=CC(=C3)C(=O)NC4=C(C=C(C=C4)C(F)(F)F)C(=O)O,504.096677,5,4.4029,0,4,2,103.78,
CHEMBL508225,C1=CC(=CC=C1CC(C(=O)O)OC2=CC=C(C=C2)Cl)Br,353.965834,5,4.1772,0,2,1,46.53,
CHEMBL218442,CC1=C(N=C(S1)C)C(=O)NCC2=CC=C(C=C2)OC(C)(C)C(=O)O,348.114378,6,2.93194,0,5,2,88.52,
CHEMBL484266,C1CN(CC2=CC=CC=C21)S(=O)(=O)C3=CC=CC(=C3)C(=O)NC4=C(C=C(C=C4)Br)C(=O)O,514.019805,5,4.1466,0,4,2,103.78,
CHEMBL4456821,CCOC1=C(C=C(C=C1)C2=CC=C(C=C2)NCC3=NN(C(=O)N3C4=CC=CC=C4F)C5=CC=C(C=C5)C(F)(F)F)CC(=O)O,606.189018,10,6.486,0,7,2,98.38,
CHEMBL23670,CCCC1=C(C=CC2=C1OC=C2CC)OCCCSC3=C(C=C(C=C3)CC(=O)O)Cl,446.131858,11,6.7894,0,4,1,59.67,
