id,smiles,exactmass,rotatablebondcount,logp,formalcharge,acceptorcount,donorcount,polarsurfacearea,error
CHEMBL1076211,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,245.177964,4,3.29972,0,2,0,20.31,
CHEMBL1077,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,333.000055,4,2.8894,0,3,2,80.39,
CHEMBL108,NC(=O)N1c2ccccc2C=Cc2ccccc21,236.094963,0,3.3872,0,1,1,46.33,
CHEMBL1082,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,365.104542,4,0.0237,0,6,4,132.96,
CHEMBL108545,COC(=O)c1ccccc1O,152.047344,1,1.1788,0,3,1,46.53,
CHEMBL1087,Cc1cccc(C)c1NC(=O)C1CCCCN1C,246.173213,2,2.72624,0,2,1,32.34,
CHEMBL1089,NNCCc1ccccc1,136.100048,3,0.6924,0,2,2,38.05,
CHEMBL109,CCCC(CCC)C(=O)O,144.11503,5,2.2874,0,1,1,37.3,
CHEMBL1095699,[N-]=[N+]=CC(=O)OC[C@H](N)C(=O)O,173.043656,4,-1.7579,0,4,2,126.02,
CHEMBL1103,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,225.03857,3,0.9739,0,6,0,98.18,
CHEMBL1105,COc1ccc2cc(CC(=O)O)ccc2c1,216.078644,3,2.4755,0,2,1,46.53,
CHEMBL110691,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,404.175437,2,4.7517,0,4,0,60.44,
CHEMBL1108,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,379.169605,6,3.6784,0,4,1,58.1,
CHEMBL1109,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,314.083747,4,2.2553,0,5,2,90.01,
CHEMBL1110,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,294.148061,2,2.40832,0,3,1,53.92,
CHEMBL1113,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,313.09819,0,3.4292,0,4,1,36.86,
CHEMBL1117,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,497.168581,3,1.0203,0,10,5,176.61,
CHEMBL112,CC(=O)Nc1ccc(O)cc1,151.063329,1,1.3506,0,2,2,49.33,
CHEMBL1123,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,309.266779,7,4.4022,0,3,0,29.54,
CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,194.080376,0,-1.0293,0,6,0,61.82,
CHEMBL1130,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,246.0652,1,-1.6852,0,6,3,104.55,
CHEMBL114,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,670.384269,12,3.0924,0,7,5,166.75,
CHEMBL1140,NC(=O)c1cccnc1,122.048013,1,0.1805,0,2,1,55.98,
CHEMBL1148,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,348.125611,5,2.52992,0,5,3,100.19,
CHEMBL1149,C[N+](C)(C)C[C@H](O)CC(=O)[O-],161.105193,4,-1.8065,0,3,1,60.36,
CHEMBL115769,COc1cc(N)[nH]c2nc(-c3ccc(F)cc3)c(-c3ccncc3)c1-2,334.122989,3,3.9734,0,4,2,76.82,
